rowID,SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,YEAR,VALUE
1616,Stated Policies Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2022,4.247
1617,Stated Policies Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2023,4.278
1618,Stated Policies Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2030,4.962
1619,Stated Policies Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2035,5.091
1620,Stated Policies Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2040,5.215
1621,Stated Policies Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2050,5.875
1622,Announced Pledges Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2023,4.278
1623,Announced Pledges Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2030,5.871
1624,Announced Pledges Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2035,5.726
1625,Announced Pledges Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2040,5.311
1626,Announced Pledges Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2050,5.985
1627,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2023,4.278
1628,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2030,6.488
1629,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2035,6.226
1630,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2040,5.072
1631,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy: solid,Buildings,EJ,2050,5.108
1632,Stated Policies Scenario,Energy,Traditional use of biomass,Residential,EJ,2010,20.818
1633,Stated Policies Scenario,Energy,Traditional use of biomass,Residential,EJ,2022,19.106
1634,Stated Policies Scenario,Energy,Traditional use of biomass,Residential,EJ,2023,19.123
1635,Stated Policies Scenario,Energy,Traditional use of biomass,Residential,EJ,2030,14.585
1636,Stated Policies Scenario,Energy,Traditional use of biomass,Residential,EJ,2035,13.374
1637,Stated Policies Scenario,Energy,Traditional use of biomass,Residential,EJ,2040,12.046
1638,Stated Policies Scenario,Energy,Traditional use of biomass,Residential,EJ,2050,9.693
1639,Announced Pledges Scenario,Energy,Traditional use of biomass,Residential,EJ,2023,19.123
1640,Announced Pledges Scenario,Energy,Traditional use of biomass,Residential,EJ,2030,6.425
1641,Announced Pledges Scenario,Energy,Traditional use of biomass,Residential,EJ,2035,4.688
1642,Announced Pledges Scenario,Energy,Traditional use of biomass,Residential,EJ,2040,3.33
1643,Announced Pledges Scenario,Energy,Traditional use of biomass,Residential,EJ,2050,2.173
1644,Net Zero Emissions by 2050 Scenario,Energy,Traditional use of biomass,Residential,EJ,2023,19.123
1645,Net Zero Emissions by 2050 Scenario,Energy,Traditional use of biomass,Residential,EJ,2030,0.0
1646,Net Zero Emissions by 2050 Scenario,Energy,Traditional use of biomass,Residential,EJ,2035,0.0
1647,Net Zero Emissions by 2050 Scenario,Energy,Traditional use of biomass,Residential,EJ,2040,0.0
1648,Net Zero Emissions by 2050 Scenario,Energy,Traditional use of biomass,Residential,EJ,2050,0.0
1649,Stated Policies Scenario,Energy,Coal,Buildings,EJ,2010,5.563
1650,Stated Policies Scenario,Energy,Coal,Buildings,EJ,2022,3.387
1651,Stated Policies Scenario,Energy,Coal,Buildings,EJ,2023,3.275
1652,Stated Policies Scenario,Energy,Coal,Buildings,EJ,2030,1.8
1653,Stated Policies Scenario,Energy,Coal,Buildings,EJ,2035,1.065
1654,Stated Policies Scenario,Energy,Coal,Buildings,EJ,2040,0.638
1655,Stated Policies Scenario,Energy,Coal,Buildings,EJ,2050,0.293
1656,Announced Pledges Scenario,Energy,Coal,Buildings,EJ,2023,3.275
1657,Announced Pledges Scenario,Energy,Coal,Buildings,EJ,2030,1.637
1658,Announced Pledges Scenario,Energy,Coal,Buildings,EJ,2035,0.803
1659,Announced Pledges Scenario,Energy,Coal,Buildings,EJ,2040,0.384
1660,Announced Pledges Scenario,Energy,Coal,Buildings,EJ,2050,0.126
1661,Net Zero Emissions by 2050 Scenario,Energy,Coal,Buildings,EJ,2023,3.275
1662,Net Zero Emissions by 2050 Scenario,Energy,Coal,Buildings,EJ,2030,1.198
1663,Net Zero Emissions by 2050 Scenario,Energy,Coal,Buildings,EJ,2035,0.403
1664,Net Zero Emissions by 2050 Scenario,Energy,Coal,Buildings,EJ,2040,0.074
1665,Net Zero Emissions by 2050 Scenario,Energy,Coal,Buildings,EJ,2050,0.001
1666,Stated Policies Scenario,Energy,District heat,Buildings,EJ,2010,6.118
1667,Stated Policies Scenario,Energy,District heat,Buildings,EJ,2022,6.893
1668,Stated Policies Scenario,Energy,District heat,Buildings,EJ,2023,6.816
1669,Stated Policies Scenario,Energy,District heat,Buildings,EJ,2030,7.847
1670,Stated Policies Scenario,Energy,District heat,Buildings,EJ,2035,8.174
1671,Stated Policies Scenario,Energy,District heat,Buildings,EJ,2040,8.221
1672,Stated Policies Scenario,Energy,District heat,Buildings,EJ,2050,8.178
1673,Announced Pledges Scenario,Energy,District heat,Buildings,EJ,2023,6.816
1674,Announced Pledges Scenario,Energy,District heat,Buildings,EJ,2030,7.681
1675,Announced Pledges Scenario,Energy,District heat,Buildings,EJ,2035,7.784
1676,Announced Pledges Scenario,Energy,District heat,Buildings,EJ,2040,7.661
1677,Announced Pledges Scenario,Energy,District heat,Buildings,EJ,2050,7.159
1678,Net Zero Emissions by 2050 Scenario,Energy,District heat,Buildings,EJ,2023,6.816
1679,Net Zero Emissions by 2050 Scenario,Energy,District heat,Buildings,EJ,2030,7.048
1680,Net Zero Emissions by 2050 Scenario,Energy,District heat,Buildings,EJ,2035,6.617
1681,Net Zero Emissions by 2050 Scenario,Energy,District heat,Buildings,EJ,2040,6.119
1682,Net Zero Emissions by 2050 Scenario,Energy,District heat,Buildings,EJ,2050,4.588
1683,Stated Policies Scenario,Energy,Total,Residential,EJ,2010,78.25
1684,Stated Policies Scenario,Energy,Total,Residential,EJ,2022,86.592
1685,Stated Policies Scenario,Energy,Total,Residential,EJ,2023,85.516
1686,Stated Policies Scenario,Energy,Total,Residential,EJ,2030,87.147
1687,Stated Policies Scenario,Energy,Total,Residential,EJ,2035,88.246
1688,Stated Policies Scenario,Energy,Total,Residential,EJ,2040,89.697
1689,Stated Policies Scenario,Energy,Total,Residential,EJ,2050,95.6
1690,Announced Pledges Scenario,Energy,Total,Residential,EJ,2023,85.516
1691,Announced Pledges Scenario,Energy,Total,Residential,EJ,2030,76.993
1692,Announced Pledges Scenario,Energy,Total,Residential,EJ,2035,73.595
1693,Announced Pledges Scenario,Energy,Total,Residential,EJ,2040,72.19
1694,Announced Pledges Scenario,Energy,Total,Residential,EJ,2050,75.72
1695,Net Zero Emissions by 2050 Scenario,Energy,Total,Residential,EJ,2023,85.516
1696,Net Zero Emissions by 2050 Scenario,Energy,Total,Residential,EJ,2030,65.278
1697,Net Zero Emissions by 2050 Scenario,Energy,Total,Residential,EJ,2035,58.19
1698,Net Zero Emissions by 2050 Scenario,Energy,Total,Residential,EJ,2040,54.783
1699,Net Zero Emissions by 2050 Scenario,Energy,Total,Residential,EJ,2050,56.504
1700,Stated Policies Scenario,Energy,Total,Services,EJ,2010,32.968
1701,Stated Policies Scenario,Energy,Total,Services,EJ,2022,38.436
1702,Stated Policies Scenario,Energy,Total,Services,EJ,2023,38.596
1703,Stated Policies Scenario,Energy,Total,Services,EJ,2030,45.342
1704,Stated Policies Scenario,Energy,Total,Services,EJ,2035,48.471
1705,Stated Policies Scenario,Energy,Total,Services,EJ,2040,51.367
1706,Stated Policies Scenario,Energy,Total,Services,EJ,2050,57.044
1707,Announced Pledges Scenario,Energy,Total,Services,EJ,2023,38.596
1708,Announced Pledges Scenario,Energy,Total,Services,EJ,2030,43.054
1709,Announced Pledges Scenario,Energy,Total,Services,EJ,2035,43.643
1710,Announced Pledges Scenario,Energy,Total,Services,EJ,2040,44.633
1711,Announced Pledges Scenario,Energy,Total,Services,EJ,2050,47.205
1712,Net Zero Emissions by 2050 Scenario,Energy,Total,Services,EJ,2023,38.596
1713,Net Zero Emissions by 2050 Scenario,Energy,Total,Services,EJ,2030,37.269
1714,Net Zero Emissions by 2050 Scenario,Energy,Total,Services,EJ,2035,35.838
1715,Net Zero Emissions by 2050 Scenario,Energy,Total,Services,EJ,2040,35.38
1716,Net Zero Emissions by 2050 Scenario,Energy,Total,Services,EJ,2050,35.521
1717,Stated Policies Scenario,Energy,Total,Electricity generation,TWh,2010,21510.88
1718,Stated Policies Scenario,Energy,Total,Electricity generation,TWh,2022,29145.16
1719,Stated Policies Scenario,Energy,Total,Electricity generation,TWh,2023,29863.4
1720,Stated Policies Scenario,Energy,Total,Electricity generation,TWh,2030,37488.89
1721,Stated Policies Scenario,Energy,Total,Electricity generation,TWh,2035,42766.49
1722,Stated Policies Scenario,Energy,Total,Electricity generation,TWh,2040,48409.34
1723,Stated Policies Scenario,Energy,Total,Electricity generation,TWh,2050,58352.13
1724,Announced Pledges Scenario,Energy,Total,Electricity generation,TWh,2023,29863.4
1725,Announced Pledges Scenario,Energy,Total,Electricity generation,TWh,2030,38284.86
1726,Announced Pledges Scenario,Energy,Total,Electricity generation,TWh,2035,45758.99
1727,Announced Pledges Scenario,Energy,Total,Electricity generation,TWh,2040,54637.57
1728,Announced Pledges Scenario,Energy,Total,Electricity generation,TWh,2050,70564.11
1729,Net Zero Emissions by 2050 Scenario,Energy,Total,Electricity generation,TWh,2023,29863.4
1730,Net Zero Emissions by 2050 Scenario,Energy,Total,Electricity generation,TWh,2030,39782.75
1731,Net Zero Emissions by 2050 Scenario,Energy,Total,Electricity generation,TWh,2035,50084.14
1732,Net Zero Emissions by 2050 Scenario,Energy,Total,Electricity generation,TWh,2040,61965.01
1733,Net Zero Emissions by 2050 Scenario,Energy,Total,Electricity generation,TWh,2050,80194.39
1734,Stated Policies Scenario,Energy,Renewables,Electricity generation,TWh,2010,4209.03
1735,Stated Policies Scenario,Energy,Renewables,Electricity generation,TWh,2022,8566.97
1736,Stated Policies Scenario,Energy,Renewables,Electricity generation,TWh,2023,9028.65
1737,Stated Policies Scenario,Energy,Renewables,Electricity generation,TWh,2030,17576.69
1738,Stated Policies Scenario,Energy,Renewables,Electricity generation,TWh,2035,24930.12
1739,Stated Policies Scenario,Energy,Renewables,Electricity generation,TWh,2040,31802.46
1740,Stated Policies Scenario,Energy,Renewables,Electricity generation,TWh,2050,42770.18
1741,Announced Pledges Scenario,Energy,Renewables,Electricity generation,TWh,2023,9028.65
1742,Announced Pledges Scenario,Energy,Renewables,Electricity generation,TWh,2030,19896.51
1743,Announced Pledges Scenario,Energy,Renewables,Electricity generation,TWh,2035,30828.42
1744,Announced Pledges Scenario,Energy,Renewables,Electricity generation,TWh,2040,41505.09
1745,Announced Pledges Scenario,Energy,Renewables,Electricity generation,TWh,2050,58611.25
1746,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Electricity generation,TWh,2023,9028.65
1747,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Electricity generation,TWh,2030,23336.74
1748,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Electricity generation,TWh,2035,39128.42
1749,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Electricity generation,TWh,2040,52821.3
1750,Net Zero Emissions by 2050 Scenario,Energy,Renewables,Electricity generation,TWh,2050,70962.66
1751,Stated Policies Scenario,Energy,Solar PV,Electricity generation,TWh,2010,32.04
1752,Stated Policies Scenario,Energy,Solar PV,Electricity generation,TWh,2022,1294.39
1753,Stated Policies Scenario,Energy,Solar PV,Electricity generation,TWh,2023,1612.43
1754,Stated Policies Scenario,Energy,Solar PV,Electricity generation,TWh,2030,6451.82
1755,Stated Policies Scenario,Energy,Solar PV,Electricity generation,TWh,2035,10688.78
1756,Stated Policies Scenario,Energy,Solar PV,Electricity generation,TWh,2040,14912.1
1757,Stated Policies Scenario,Energy,Solar PV,Electricity generation,TWh,2050,21557.27
1758,Announced Pledges Scenario,Energy,Solar PV,Electricity generation,TWh,2023,1612.43
1759,Announced Pledges Scenario,Energy,Solar PV,Electricity generation,TWh,2030,7511.94
1760,Announced Pledges Scenario,Energy,Solar PV,Electricity generation,TWh,2035,13672.56
1761,Announced Pledges Scenario,Energy,Solar PV,Electricity generation,TWh,2040,19815.64
1762,Announced Pledges Scenario,Energy,Solar PV,Electricity generation,TWh,2050,28996.45
1763,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Electricity generation,TWh,2023,1612.43
1764,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Electricity generation,TWh,2030,9212.45
1765,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Electricity generation,TWh,2035,17645.3
1766,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Electricity generation,TWh,2040,24845.95
1767,Net Zero Emissions by 2050 Scenario,Energy,Solar PV,Electricity generation,TWh,2050,34069.31
1768,Stated Policies Scenario,Energy,Wind,Electricity generation,TWh,2010,342.21
1769,Stated Policies Scenario,Energy,Wind,Electricity generation,TWh,2022,2119.76
1770,Stated Policies Scenario,Energy,Wind,Electricity generation,TWh,2023,2335.54
1771,Stated Policies Scenario,Energy,Wind,Electricity generation,TWh,2030,5023.77
1772,Stated Policies Scenario,Energy,Wind,Electricity generation,TWh,2035,7534.92
1773,Stated Policies Scenario,Energy,Wind,Electricity generation,TWh,2040,9492.22
1774,Stated Policies Scenario,Energy,Wind,Electricity generation,TWh,2050,12347.28
1775,Announced Pledges Scenario,Energy,Wind,Electricity generation,TWh,2023,2335.54
1776,Announced Pledges Scenario,Energy,Wind,Electricity generation,TWh,2030,5937.8
1777,Announced Pledges Scenario,Energy,Wind,Electricity generation,TWh,2035,9548.33
1778,Announced Pledges Scenario,Energy,Wind,Electricity generation,TWh,2040,12733.58
1779,Announced Pledges Scenario,Energy,Wind,Electricity generation,TWh,2050,18289.35
1780,Net Zero Emissions by 2050 Scenario,Energy,Wind,Electricity generation,TWh,2023,2335.54
1781,Net Zero Emissions by 2050 Scenario,Energy,Wind,Electricity generation,TWh,2030,7113.64
1782,Net Zero Emissions by 2050 Scenario,Energy,Wind,Electricity generation,TWh,2035,12608.36
1783,Net Zero Emissions by 2050 Scenario,Energy,Wind,Electricity generation,TWh,2040,17293.17
1784,Net Zero Emissions by 2050 Scenario,Energy,Wind,Electricity generation,TWh,2050,23939.94
1785,Stated Policies Scenario,Energy,Hydro,Electricity generation,TWh,2010,3455.38
1786,Stated Policies Scenario,Energy,Hydro,Electricity generation,TWh,2022,4350.18
1787,Stated Policies Scenario,Energy,Hydro,Electricity generation,TWh,2023,4248.65
1788,Stated Policies Scenario,Energy,Hydro,Electricity generation,TWh,2030,4845.99
1789,Stated Policies Scenario,Energy,Hydro,Electricity generation,TWh,2035,5190.35
1790,Stated Policies Scenario,Energy,Hydro,Electricity generation,TWh,2040,5571.73
1791,Stated Policies Scenario,Energy,Hydro,Electricity generation,TWh,2050,6399.14
1792,Announced Pledges Scenario,Energy,Hydro,Electricity generation,TWh,2023,4248.65
1793,Announced Pledges Scenario,Energy,Hydro,Electricity generation,TWh,2030,5003.26
1794,Announced Pledges Scenario,Energy,Hydro,Electricity generation,TWh,2035,5500.79
1795,Announced Pledges Scenario,Energy,Hydro,Electricity generation,TWh,2040,6061.0
1796,Announced Pledges Scenario,Energy,Hydro,Electricity generation,TWh,2050,7032.16
1797,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Electricity generation,TWh,2023,4248.65
1798,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Electricity generation,TWh,2030,5404.33
1799,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Electricity generation,TWh,2035,6225.85
1800,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Electricity generation,TWh,2040,6920.19
1801,Net Zero Emissions by 2050 Scenario,Energy,Hydro,Electricity generation,TWh,2050,7721.51
1802,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2010,309.11
1803,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2022,690.69
1804,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2023,714.43
1805,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2030,1080.68
1806,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2035,1236.97
1807,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2040,1402.04
1808,Stated Policies Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2050,1757.85
1809,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2023,714.43
1810,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2030,1231.11
1811,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2035,1651.79
1812,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2040,2083.57
1813,Announced Pledges Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2050,2781.81
1814,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2023,714.43
1815,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2030,1256.21
1816,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2035,1888.91
1817,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2040,2445.3
1818,Net Zero Emissions by 2050 Scenario,Energy,Modern bioenergy and renewable waste,Electricity generation,TWh,2050,3053.8
1819,Stated Policies Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2010,0.0
1820,Stated Policies Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2022,0.0
1821,Stated Policies Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2023,0.0
1822,Stated Policies Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2030,0.0
1823,Stated Policies Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2035,0.0
1824,Stated Policies Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2040,0.0
1825,Stated Policies Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2050,0.0
1826,Announced Pledges Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2023,0.0
1827,Announced Pledges Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2030,23.78
1828,Announced Pledges Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2035,184.41
1829,Announced Pledges Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2040,326.18
1830,Announced Pledges Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2050,480.85
1831,Net Zero Emissions by 2050 Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2023,0.0
1832,Net Zero Emissions by 2050 Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2030,55.11
1833,Net Zero Emissions by 2050 Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2035,330.45
1834,Net Zero Emissions by 2050 Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2040,538.04
1835,Net Zero Emissions by 2050 Scenario,Energy,Bioenergy: with CCUS,Electricity generation,TWh,2050,730.96
1836,Stated Policies Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2010,1.65
1837,Stated Policies Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2022,13.63
1838,Stated Policies Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2023,17.51
1839,Stated Policies Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2030,24.83
1840,Stated Policies Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2035,57.96
1841,Stated Policies Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2040,115.21
1842,Stated Policies Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2050,237.81
1843,Announced Pledges Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2023,17.51
1844,Announced Pledges Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2030,40.32
1845,Announced Pledges Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2035,174.18
1846,Announced Pledges Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2040,410.21
1847,Announced Pledges Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2050,844.08
1848,Net Zero Emissions by 2050 Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2023,17.51
1849,Net Zero Emissions by 2050 Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2030,93.42
1850,Net Zero Emissions by 2050 Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2035,332.25
1851,Net Zero Emissions by 2050 Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2040,730.64
1852,Net Zero Emissions by 2050 Scenario,Energy,Concentrating solar power,Electricity generation,TWh,2050,1327.24
1853,Stated Policies Scenario,Energy,Geothermal,Electricity generation,TWh,2010,68.15
1854,Stated Policies Scenario,Energy,Geothermal,Electricity generation,TWh,2022,97.36
1855,Stated Policies Scenario,Energy,Geothermal,Electricity generation,TWh,2023,99.53
1856,Stated Policies Scenario,Energy,Geothermal,Electricity generation,TWh,2030,146.96
1857,Stated Policies Scenario,Energy,Geothermal,Electricity generation,TWh,2035,205.63
1858,Stated Policies Scenario,Energy,Geothermal,Electricity generation,TWh,2040,270.77
1859,Stated Policies Scenario,Energy,Geothermal,Electricity generation,TWh,2050,383.81
1860,Announced Pledges Scenario,Energy,Geothermal,Electricity generation,TWh,2023,99.53
1861,Announced Pledges Scenario,Energy,Geothermal,Electricity generation,TWh,2030,169.1
1862,Announced Pledges Scenario,Energy,Geothermal,Electricity generation,TWh,2035,261.23
1863,Announced Pledges Scenario,Energy,Geothermal,Electricity generation,TWh,2040,355.28
1864,Announced Pledges Scenario,Energy,Geothermal,Electricity generation,TWh,2050,567.28
1865,Net Zero Emissions by 2050 Scenario,Energy,Geothermal,Electricity generation,TWh,2023,99.53
1866,Net Zero Emissions by 2050 Scenario,Energy,Geothermal,Electricity generation,TWh,2030,246.49
1867,Net Zero Emissions by 2050 Scenario,Energy,Geothermal,Electricity generation,TWh,2035,397.76
1868,Net Zero Emissions by 2050 Scenario,Energy,Geothermal,Electricity generation,TWh,2040,528.9
1869,Net Zero Emissions by 2050 Scenario,Energy,Geothermal,Electricity generation,TWh,2050,738.9
1870,Stated Policies Scenario,Energy,Marine,Electricity generation,TWh,2010,0.51
1871,Stated Policies Scenario,Energy,Marine,Electricity generation,TWh,2022,0.97
1872,Stated Policies Scenario,Energy,Marine,Electricity generation,TWh,2023,0.54
1873,Stated Policies Scenario,Energy,Marine,Electricity generation,TWh,2030,2.64
1874,Stated Policies Scenario,Energy,Marine,Electricity generation,TWh,2035,15.49
1875,Stated Policies Scenario,Energy,Marine,Electricity generation,TWh,2040,38.44
1876,Stated Policies Scenario,Energy,Marine,Electricity generation,TWh,2050,87.01
1877,Announced Pledges Scenario,Energy,Marine,Electricity generation,TWh,2023,0.54
1878,Announced Pledges Scenario,Energy,Marine,Electricity generation,TWh,2030,2.98
1879,Announced Pledges Scenario,Energy,Marine,Electricity generation,TWh,2035,19.53
1880,Announced Pledges Scenario,Energy,Marine,Electricity generation,TWh,2040,45.84
1881,Announced Pledges Scenario,Energy,Marine,Electricity generation,TWh,2050,100.05
1882,Net Zero Emissions by 2050 Scenario,Energy,Marine,Electricity generation,TWh,2023,0.54
1883,Net Zero Emissions by 2050 Scenario,Energy,Marine,Electricity generation,TWh,2030,10.17
1884,Net Zero Emissions by 2050 Scenario,Energy,Marine,Electricity generation,TWh,2035,29.93
1885,Net Zero Emissions by 2050 Scenario,Energy,Marine,Electricity generation,TWh,2040,57.2
1886,Net Zero Emissions by 2050 Scenario,Energy,Marine,Electricity generation,TWh,2050,112.01
1887,Stated Policies Scenario,Energy,Nuclear,Electricity generation,TWh,2010,2756.29
1888,Stated Policies Scenario,Energy,Nuclear,Electricity generation,TWh,2022,2684.42
1889,Stated Policies Scenario,Energy,Nuclear,Electricity generation,TWh,2023,2765.39
1890,Stated Policies Scenario,Energy,Nuclear,Electricity generation,TWh,2030,3266.17
1891,Stated Policies Scenario,Energy,Nuclear,Electricity generation,TWh,2035,3745.91
1892,Stated Policies Scenario,Energy,Nuclear,Electricity generation,TWh,2040,4059.21
1893,Stated Policies Scenario,Energy,Nuclear,Electricity generation,TWh,2050,4460.29
1894,Announced Pledges Scenario,Energy,Nuclear,Electricity generation,TWh,2023,2765.39
1895,Announced Pledges Scenario,Energy,Nuclear,Electricity generation,TWh,2030,3461.55
1896,Announced Pledges Scenario,Energy,Nuclear,Electricity generation,TWh,2035,4332.18
1897,Announced Pledges Scenario,Energy,Nuclear,Electricity generation,TWh,2040,5156.17
1898,Announced Pledges Scenario,Energy,Nuclear,Electricity generation,TWh,2050,6055.43
1899,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Electricity generation,TWh,2023,2765.39
1900,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Electricity generation,TWh,2030,3886.75
1901,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Electricity generation,TWh,2035,5137.53
1902,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Electricity generation,TWh,2040,6091.71
1903,Net Zero Emissions by 2050 Scenario,Energy,Nuclear,Electricity generation,TWh,2050,6969.0
1904,Stated Policies Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2010,0.0
1905,Stated Policies Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2022,0.0
1906,Stated Policies Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2023,0.0
1907,Stated Policies Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2030,21.43
1908,Stated Policies Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2035,57.95
1909,Stated Policies Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2040,80.17
1910,Stated Policies Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2050,89.22
1911,Announced Pledges Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2023,0.0
1912,Announced Pledges Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2030,78.42
1913,Announced Pledges Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2035,226.57
1914,Announced Pledges Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2040,323.58
1915,Announced Pledges Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2050,560.47
1916,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2023,0.0
1917,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2030,349.36
1918,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2035,671.58
1919,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2040,877.86
1920,Net Zero Emissions by 2050 Scenario,Energy,Hydrogen and H2-based fuels,Electricity generation,TWh,2050,986.55
1921,Stated Policies Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2010,0.0
1922,Stated Policies Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2022,0.7
1923,Stated Policies Scenario,Energy,Fossil fuels: with CCUS,Electricity generation,TWh,2023,0.67
